"mixedUseAssessmentKey","provalLrsnId","realEstatePropertyCode","assessmentChangeReasonTypeDsc","mixedUseAssessmentDate","commercialLandAmt","commercialImprovementAmt","totalCommercialAmt","residentialLandAmt","residentialImprovementAmt","totalResidentialAmt"
"2094","67415","31025116","","2010-01-01T00:00:00","124800","20000","144800","672100","0","672100"
"2095","67416","31025117","","2010-01-01T00:00:00","153600","0","153600","827900","0","827900"
"2096","67416","31025117","","2011-01-01T00:00:00","0","0","0","825000","0","825000"
"2097","67419","14060069","","2011-01-01T00:00:00","489500","0","489500","11880000","0","11880000"
"2098","67419","14060069","","2010-01-01T00:00:00","427200","0","427200","11088000","0","11088000"
"2099","67419","14060069","","2010-12-01T00:00:00","18700","0","18700","486100","0","486100"
"2100","67420","14060070","","2010-01-01T00:00:00","96000","0","96000","9184000","0","9184000"
"2101","67427","22001723","","2010-01-01T00:00:00","144000","0","144000","10752000","0","10752000"
"2102","67439","15070003","","2010-01-01T00:00:00","990000","254100","1244100","6496000","0","6496000"
"2103","67439","15070003","","2012-01-01T00:00:00","0","0","0","8120000","13278300","21398300"
"2104","67439","15070003","","2011-01-01T00:00:00","1134400","253700","1388100","6960000","0","6960000"
"2105","67440","15070004","","2011-01-01T00:00:00","2321400","3741800","6063200","0","0","0"
"2106","67440","15070004","","2012-01-01T00:00:00","2532500","3951200","6483700","0","0","0"
"2107","67440","15070004","01- Annual","2013-01-01T00:00:00","2532500","3951200","6483700","0","0","0"
"2108","67440","15070004","01- Annual","2014-01-01T00:00:00","2532500","3951200","6483700","0","0","0"
"2109","67527","14060078","","2011-05-01T00:00:00","110000","0","110000","9840000","0","9840000"
"2110","67527","14060078","","2011-06-22T00:00:00","51900","0","51900","4636900","0","4636900"
"2111","67538","11012030","","2012-01-01T00:00:00","201500","882200","1083700","0","0","0"
"2112","67538","11012030","","2011-01-01T00:00:00","185400","918600","1104000","0","0","0"
"2113","67538","11012030","01- Annual","2013-01-01T00:00:00","201500","871800","1073300","0","0","0"
"2114","67538","11012030","05- Review","2013-09-12T00:00:00","201500","871100","1072600","0","0","0"
"2115","67538","11012030","01- Annual","2014-01-01T00:00:00","201500","931100","1132600","0","0","0"
"2116","67538","11012030","01- Annual","2015-04-01T00:00:00","9600","919000","928600","418200","0","418200"
"2117","67538","11012030","01- Annual","2015-01-01T00:00:00","9600","919000","928600","418200","0","418200"
"2118","67538","11012030","01- Annual","2016-01-01T00:00:00","9600","1064700","1074300","443500","0","443500"
"2119","67538","11012030","01- Annual","2017-01-01T00:00:00","9600","1078500","1088100","468900","0","468900"
"2120","67538","11012030","01- Annual","2018-01-01T00:00:00","9600","0","9600","380200","0","380200"
"2121","67539","11012031","01- Annual","2018-01-01T00:00:00","6000","0","6000","237600","0","237600"
"2122","67539","11012031","01- Annual","2017-01-01T00:00:00","6000","661000","667000","293100","0","293100"
"2123","67539","11012031","01- Annual","2016-01-01T00:00:00","6000","652600","658600","277200","0","277200"
"2124","67539","11012031","01- Annual","2015-01-01T00:00:00","6000","563200","569200","261400","0","261400"
"2125","67539","11012031","01- Annual","2014-01-01T00:00:00","123500","570600","694100","0","0","0"
"2126","67539","11012031","05- Review","2013-09-12T00:00:00","123500","533900","657400","0","0","0"
"2127","67539","11012031","01- Annual","2013-01-01T00:00:00","123500","534400","657900","0","0","0"
"2128","67539","11012031","","2011-01-01T00:00:00","113600","563000","676600","0","0","0"
"2129","67539","11012031","","2012-01-01T00:00:00","123500","540700","664200","0","0","0"
"2130","67540","11012032","","2012-01-01T00:00:00","0","0","0","12840000","86248500","99088500"
"2131","67540","11012032","","2011-01-01T00:00:00","0","0","0","11770000","82131200","93901200"
"2132","67540","11012032","01- Annual","2013-01-01T00:00:00","0","0","0","12840000","90503200","103343200"
"2133","67540","11012032","05- Review","2013-09-12T00:00:00","0","0","0","12840000","84553000","97393000"
"2134","67540","11012032","01- Annual","2014-01-01T00:00:00","0","0","0","12840000","83107200","95947200"
"2135","67540","11012032","01- Annual","2015-01-01T00:00:00","309400","0","309400","13444400","82542800","95987200"
"2136","67540","11012032","03- Board of Equalization","2015-08-21T00:00:00","309400","0","309400","13444400","81947900","95392300"
"2137","67540","11012032","01- Annual","2016-01-01T00:00:00","309400","0","309400","14259200","84400900","98660100"
"2138","67540","11012032","01- Annual","2017-01-01T00:00:00","309400","0","309400","15074000","84625200","99699200"
"2139","67540","11012032","01- Annual","2018-01-01T00:00:00","309400","0","309400","12222200","0","12222200"
"2140","67563","17011058","01- Annual","2014-01-01T00:00:00","114100","178000","292100","1447600","1800100","3247700"
"2141","67563","17011058","01- Annual","2013-01-01T00:00:00","114100","0","114100","1447600","216600","1664200"
"2142","67563","17011058","","2011-01-01T00:00:00","121000","0","121000","1060100","0","1060100"
"2143","67563","17011058","","2012-01-01T00:00:00","131300","0","131300","1230400","0","1230400"
"2144","67746","14060080","","2012-01-01T00:00:00","542100","0","542100","17920000","0","17920000"
"2145","67746","14060080","03- Board of Equalization","2015-09-28T00:00:00","542100","3203929","3746029","19789000","72877171","92666171"
"2146","67746","14060080","01- Annual","2015-01-01T00:00:00","542100","3297300","3839400","19789000","75186900","94975900"
"2147","67746","14060080","01- Annual","2016-01-01T00:00:00","542100","3458100","4000200","20817000","75383700","96200700"
"2148","67746","14060080","03- Board of Equalization","2017-10-31T00:00:00","542100","3176200","3718300","22102000","76399800","98501800"
"2149","67746","14060080","01- Annual","2018-01-01T00:00:00","542100","3621200","4163300","22102000","82369500","104471500"
"2150","67746","14060080","01- Annual","2017-01-01T00:00:00","542100","3810400","4352500","22102000","79687100","101789100"
"2151","67751","17011059","01- Annual","2014-01-01T00:00:00","797800","1244400","2042200","10121600","12582300","22703900"
"2152","67751","17011059","","2012-01-01T00:00:00","918200","0","918200","8602400","0","8602400"
"2153","67751","17011059","01- Annual","2013-01-01T00:00:00","797800","0","797800","10121600","1514000","11635600"
"2154","67752","17011060","01- Annual","2013-01-01T00:00:00","77800","0","77800","987600","147800","1135400"
"2155","67752","17011060","","2012-01-01T00:00:00","89600","0","89600","839300","0","839300"
"2156","67752","17011060","01- Annual","2014-01-01T00:00:00","77800","121500","199300","987600","1228300","2215900"
"2157","67753","17011061","01- Annual","2014-01-01T00:00:00","64100","99900","164000","813200","1010600","1823800"
"2158","67753","17011061","","2012-01-01T00:00:00","73800","0","73800","691100","0","691100"
"2159","67753","17011061","01- Annual","2013-01-01T00:00:00","64100","0","64100","813200","121600","934800"
"2160","67757","17011062","01- Annual","2013-01-01T00:00:00","1824600","0","1824600","9139800","1852200","10992000"
"2161","67757","17011062","","2012-01-01T00:00:00","1824600","0","1824600","9982500","0","9982500"
"2162","67757","17011062","01- Annual","2014-01-01T00:00:00","1824600","1422100","3246700","9139800","8058500","17198300"
"2163","67758","17011063","01- Annual","2014-01-01T00:00:00","63700","49700","113400","319300","281500","600800"
"2164","67758","17011063","","2012-01-01T00:00:00","63700","0","63700","348800","0","348800"
"2165","67758","17011063","01- Annual","2013-01-01T00:00:00","63700","0","63700","319300","64700","384000"
"2166","67759","17011064","01- Annual","2013-01-01T00:00:00","82000","0","82000","410800","83300","494100"
"2167","67759","17011064","","2012-01-01T00:00:00","82000","0","82000","448700","0","448700"
"2168","67759","17011064","01- Annual","2014-01-01T00:00:00","82000","64000","146000","410800","362400","773200"
"2169","67813","15070005","01- Annual","2014-01-01T00:00:00","1237600","249600","1487200","0","0","0"
"2170","67813","15070005","","2012-01-01T00:00:00","1237600","249600","1487200","0","0","0"
"2171","67813","15070005","01- Annual","2013-01-01T00:00:00","1237600","249600","1487200","0","0","0"
"2172","67814","15070006","01- Annual","2013-01-01T00:00:00","0","0","0","8120000","13731100","21851100"
"2173","67814","15070006","","2012-01-01T00:00:00","0","0","0","8120000","13278300","21398300"
"2174","67814","15070006","01- Annual","2014-01-01T00:00:00","0","0","0","8120000","14478200","22598200"
"2175","67814","15070006","03- Board of Equalization","2013-10-16T00:00:00","0","0","0","8120000","10570600","18690600"
"2176","67836","31025131","","2012-01-01T00:00:00","0","0","0","0","2652300","2652300"
"2177","67836","31025131","01- Annual","2013-01-01T00:00:00","0","102500","102500","0","2549800","2549800"
"2178","67837","18038025","01- Annual","2013-01-01T00:00:00","1674800","7707800","9382600","11280000","49461700","60741700"
"2179","67837","18038025","01- Annual","2014-01-01T00:00:00","1674800","7406400","9081200","11280000","54952600","66232600"
"2180","67837","18038025","05- Review","2014-09-03T00:00:00","1674800","6387000","8061800","11280000","49863600","61143600"
"2181","67837","18038025","01- Annual","2016-01-01T00:00:00","1674800","7594000","9268800","13160000","60543800","73703800"
"2182","67837","18038025","03- Board of Equalization","2015-08-21T00:00:00","1674800","8798200","10473000","12408000","50430500","62838500"
"2183","67837","18038025","01- Annual","2015-01-01T00:00:00","1674800","8798200","10473000","12408000","53065600","65473600"
"2184","67837","18038025","03- Board of Equalization","2015-08-21T00:00:00","1674800","6163100","7837900","12408000","53065600","65473600"
"2185","67837","18038025","01- Annual","2017-01-01T00:00:00","1674800","10981300","12656100","13912000","61947600","75859600"
"2186","67837","18038025","01- Annual","2018-01-01T00:00:00","1674800","11047500","12722300","11280000","64753200","76033200"
"2187","67837","18038025","03- Board of Equalization","2017-08-31T00:00:00","1674800","10438900","12113700","13912000","58697100","72609100"
"2188","67838","17011065","01- Annual","2015-01-01T00:00:00","198900","0","198900","0","0","0"
"2189","67838","17011065","01- Annual","2016-01-01T00:00:00","208600","0","208600","0","0","0"
"2190","67838","17011065","01- Annual","2014-01-01T00:00:00","0","179600","179600","0","0","0"
"2191","67838","17011065","01- Annual","2013-01-01T00:00:00","179600","0","179600","0","0","0"
"2192","67849","14044261","01- Annual","2013-01-01T00:00:00","343800","1064700","1408500","18060000","69090900","87150900"
"2193","67849","14044261","01- Annual","2014-01-01T00:00:00","343800","1177300","1521100","18060000","76061400","94121400"
"2194","67849","14044261","05- Review","2016-04-27T00:00:00","343800","2666700","3010500","20898000","77439700","98337700"
"2195","67849","14044261","01- Annual","2016-01-01T00:00:00","343800","2666700","3010500","19866000","78573300","98439300"
"2196","67849","14044261","01- Annual","2015-01-01T00:00:00","343800","1684400","2028200","19866000","80247400","100113400"
"2197","67849","14044261","03- Board of Equalization","2017-10-31T00:00:00","343800","2141800","2485600","20210000","81071000","101281000"
"2198","67849","14044261","01- Annual","2018-01-01T00:00:00","343800","2313100","2656900","22188000","85114600","107302600"
"2199","67849","14044261","01- Annual","2017-01-01T00:00:00","343800","2682000","3025800","22188000","81790400","103978400"
"2200","67863","15058016","01- Annual","2018-01-01T00:00:00","189400","1301700","1491100","18834000","75200000","94034000"
"2201","67863","15058016","05- Review","2015-09-03T00:00:00","189400","1349900","1539300","16863000","69308100","86171100"
"2202","67863","15058016","01- Annual","2016-01-01T00:00:00","189400","1387700","1577100","17739000","74523000","92262000"
"2203","67863","15058016","03- Board of Equalization","2016-09-19T00:00:00","189400","1387700","1577100","17739000","74482800","92221800"
"2204","67863","15058016","01- Annual","2017-01-01T00:00:00","189400","1551800","1741200","18834000","74963400","93797400"
"2205","67863","15058016","01- Annual","2014-01-01T00:00:00","189400","1379700","1569100","15330000","73784600","89114600"
"2206","67863","15058016","01- Annual","2015-01-01T00:00:00","189400","1349900","1539300","16863000","69348600","86211600"
"2207","67863","15058016","01- Annual","2013-01-01T00:00:00","189400","1299800","1489200","15330000","65410600","80740600"
"2208","67912","26001112","05- Review","2016-05-20T00:00:00","772200","4472900","5245100","17990000","53582900","71572900"
"2209","67912","26001112","01- Annual","2016-01-01T00:00:00","772200","4472900","5245100","17990000","56785800","74775800"
"2210","67912","26001112","01- Annual","2018-01-01T00:00:00","772200","5098600","5870800","15420000","70066700","85486700"
"2211","67912","26001112","01- Annual","2017-01-01T00:00:00","772200","5181500","5953700","19018000","62224200","81242200"
"2212","67946","14035026","01- Annual","2013-01-01T00:00:00","27300","0","27300","1328700","0","1328700"
"2213","67946","14035026","01- Annual","2013-01-01T00:00:00","27300","0","27300","1328700","0","1328700"
"2214","67947","14035027","01- Annual","2013-01-01T00:00:00","3400","0","3400","167000","0","167000"
"2215","67947","14035027","01- Annual","2013-01-01T00:00:00","3400","0","3400","167000","0","167000"
"2216","67981","35003439","01- Annual","2013-01-01T00:00:00","844900","0","844900","24778800","0","24778800"
"2217","67981","35003439","05- Review","2014-09-15T00:00:00","981000","0","981000","28770000","0","28770000"
"2218","67981","35003439","01- Annual","2014-01-01T00:00:00","844900","0","844900","24778800","0","24778800"
